Catalog Num,Course Level,Grade Group,Section,Subject,sumHeadcount,Semester,Instructor
4150,4000-4999,D,1,CS - Computer Science,6,S2015,"YUKSEL, C."
4150,4000-4999,C,1,CS - Computer Science,31,S2015,"YUKSEL, C."
4150,4000-4999,B,1,CS - Computer Science,46,S2015,"YUKSEL, C."
4150,4000-4999,A,1,CS - Computer Science,59,S2015,"YUKSEL, C."
4480,4000-4999,W,1,CS - Computer Science,1,S2015,"VAN DER MERWE, J. E."
4480,4000-4999,E,1,CS - Computer Science,1,S2015,"VAN DER MERWE, J. E."
4480,4000-4999,C,1,CS - Computer Science,24,S2015,"VAN DER MERWE, J. E."
4480,4000-4999,B,1,CS - Computer Science,25,S2015,"VAN DER MERWE, J. E."
4480,4000-4999,A,1,CS - Computer Science,31,S2015,"VAN DER MERWE, J. E."
4500,4000-4999,C,1,CS - Computer Science,7,S2015,"DE ST GERMAIN, H. J."
4500,4000-4999,B,1,CS - Computer Science,26,S2015,"DE ST GERMAIN, H. J."
4500,4000-4999,A,1,CS - Computer Science,34,S2015,"DE ST GERMAIN, H. J."
4540,4000-4999,Other,1,CS - Computer Science,1,S2015,"DE ST GERMAIN, H. J."
4540,4000-4999,W,1,CS - Computer Science,9,S2015,"DE ST GERMAIN, H. J."
4540,4000-4999,E,1,CS - Computer Science,1,S2015,"DE ST GERMAIN, H. J."
4540,4000-4999,D,1,CS - Computer Science,1,S2015,"DE ST GERMAIN, H. J."
4540,4000-4999,C,1,CS - Computer Science,8,S2015,"DE ST GERMAIN, H. J."
4540,4000-4999,B,1,CS - Computer Science,26,S2015,"DE ST GERMAIN, H. J."
4540,4000-4999,A,1,CS - Computer Science,42,S2015,"DE ST GERMAIN, H. J."
4940,4000-4999,A,46,CS - Computer Science,ds,S2015,
4962,4000-4999,Other,2,CS - Computer Science,2,S2015,"STOKER, M. L."
4962,4000-4999,W,2,CS - Computer Science,3,S2015,"STOKER, M. L."
4962,4000-4999,W,1,CS - Computer Science,3,S2015,"STOKER, M. L."
4962,4000-4999,D,2,CS - Computer Science,2,S2015,"STOKER, M. L."
4962,4000-4999,D,1,CS - Computer Science,2,S2015,"STOKER, M. L."
4962,4000-4999,C,2,CS - Computer Science,3,S2015,"STOKER, M. L."
4962,4000-4999,C,1,CS - Computer Science,5,S2015,"STOKER, M. L."
4962,4000-4999,B,2,CS - Computer Science,5,S2015,"STOKER, M. L."
4962,4000-4999,B,1,CS - Computer Science,9,S2015,"STOKER, M. L."
4962,4000-4999,A,2,CS - Computer Science,7,S2015,"STOKER, M. L."
4962,4000-4999,A,1,CS - Computer Science,23,S2015,"STOKER, M. L."
4964,4000-4999,C,1,CS - Computer Science,5,S2015,"DENNING, T."
4964,4000-4999,B,1,CS - Computer Science,9,S2015,"DENNING, T."
4964,4000-4999,A,1,CS - Computer Science,25,S2015,"DENNING, T."
4970,4000-4999,A,15,CS - Computer Science,ds,S2015,
4970,4000-4999,A,11,CS - Computer Science,ds,S2015,
4970,4000-4999,A,3,CS - Computer Science,ds,S2015,
5100,5000-5999,W,1,CS - Computer Science,1,S2015,"HENDERSON, T. C."
5100,5000-5999,C,1,CS - Computer Science,1,S2015,"HENDERSON, T. C."
5100,5000-5999,B,1,CS - Computer Science,1,S2015,"HENDERSON, T. C."
5100,5000-5999,A,1,CS - Computer Science,5,S2015,"HENDERSON, T. C."
5140,5000-5999,Other,1,CS - Computer Science,2,S2015,"PHILLIPS, J."
5140,5000-5999,E,1,CS - Computer Science,1,S2015,"PHILLIPS, J."
5140,5000-5999,C,1,CS - Computer Science,2,S2015,"PHILLIPS, J."
5140,5000-5999,B,1,CS - Computer Science,13,S2015,"PHILLIPS, J."
5140,5000-5999,A,1,CS - Computer Science,10,S2015,"PHILLIPS, J."
5350,5000-5999,W,1,CS - Computer Science,1,S2015,"SRIKUMAR, V."
5350,5000-5999,E,1,CS - Computer Science,1,S2015,"SRIKUMAR, V."
5350,5000-5999,B,1,CS - Computer Science,6,S2015,"SRIKUMAR, V."
5350,5000-5999,A,1,CS - Computer Science,13,S2015,"SRIKUMAR, V."
5460,5000-5999,E,1,CS - Computer Science,2,S2015,"REGEHR, J."
5460,5000-5999,D,1,CS - Computer Science,1,S2015,"REGEHR, J."
5460,5000-5999,C,1,CS - Computer Science,8,S2015,"REGEHR, J."
5460,5000-5999,B,1,CS - Computer Science,30,S2015,"REGEHR, J."
5460,5000-5999,A,1,CS - Computer Science,11,S2015,"REGEHR, J."
5470,5000-5999,Other,1,CS - Computer Science,1,S2015,"MIGHT, M. B."
5470,5000-5999,W,1,CS - Computer Science,5,S2015,"MIGHT, M. B."
5470,5000-5999,E,1,CS - Computer Science,1,S2015,"MIGHT, M. B."
5470,5000-5999,D,1,CS - Computer Science,1,S2015,"MIGHT, M. B."
5470,5000-5999,C,1,CS - Computer Science,3,S2015,"MIGHT, M. B."
5470,5000-5999,B,1,CS - Computer Science,10,S2015,"MIGHT, M. B."
5470,5000-5999,A,1,CS - Computer Science,30,S2015,"MIGHT, M. B."
5530,5000-5999,W,1,CS - Computer Science,2,S2015,"CHRISTENSEN, R. B."
5530,5000-5999,E,1,CS - Computer Science,1,S2015,"CHRISTENSEN, R. B."
5530,5000-5999,D,1,CS - Computer Science,1,S2015,"CHRISTENSEN, R. B."
5530,5000-5999,C,1,CS - Computer Science,6,S2015,"CHRISTENSEN, R. B."
5530,5000-5999,B,1,CS - Computer Science,30,S2015,"CHRISTENSEN, R. B."
5530,5000-5999,A,1,CS - Computer Science,39,S2015,"CHRISTENSEN, R. B."
5610,5000-5999,A,1,CS - Computer Science,7,S2015,"HANSEN, C. D."
5650,5000-5999,A,1,CS - Computer Science,8,S2015,"THOMPSON, W. B."
5780,5000-5999,C,1,CS - Computer Science,1,S2015,"BOMMU, V. K. AND FISHER, A. N. AND KURAHATTI, V. A."
5780,5000-5999,A,1,CS - Computer Science,13,S2015,"BOMMU, V. K. AND FISHER, A. N. AND KURAHATTI, V. A."
5789,5000-5999,B,1,CS - Computer Science,1,S2015,"BRUNVAND, E. L. AND STOUT, P. L."
5789,5000-5999,A,1,CS - Computer Science,7,S2015,"BRUNVAND, E. L. AND STOUT, P. L."
