Catalog Num,Course Level,Grade Group,Section,Subject,sumHeadcount,Semester,Instructor
4300,4000-4999,B,1,CS - Computer Science,11,F2015,"HENDERSON, T. C."
4300,4000-4999,A,1,CS - Computer Science,20,F2015,"HENDERSON, T. C."
4400,4000-4999,W,1,CS - Computer Science,7,F2015,"HALL, M. W."
4400,4000-4999,E,1,CS - Computer Science,9,F2015,"HALL, M. W."
4400,4000-4999,D,1,CS - Computer Science,3,F2015,"HALL, M. W."
4400,4000-4999,C,1,CS - Computer Science,21,F2015,"HALL, M. W."
4400,4000-4999,B,1,CS - Computer Science,51,F2015,"HALL, M. W."
4400,4000-4999,A,1,CS - Computer Science,92,F2015,"HALL, M. W."
4600,4000-4999,W,1,CS - Computer Science,1,F2015,"HANSEN, C. D."
4600,4000-4999,E,1,CS - Computer Science,3,F2015,"HANSEN, C. D."
4600,4000-4999,C,1,CS - Computer Science,13,F2015,"HANSEN, C. D."
4600,4000-4999,B,1,CS - Computer Science,18,F2015,"HANSEN, C. D."
4600,4000-4999,A,1,CS - Computer Science,16,F2015,"HANSEN, C. D."
4710,4000-4999,A,1,CS - Computer Science,ds,F2015,"STEVENS, K. S."
4940,4000-4999,Other,46,CS - Computer Science,ds,F2015,
4940,4000-4999,B,10,CS - Computer Science,ds,F2015,
4940,4000-4999,A,45,CS - Computer Science,ds,F2015,
4940,4000-4999,A,44,CS - Computer Science,ds,F2015,
4940,4000-4999,A,41,CS - Computer Science,ds,F2015,
4940,4000-4999,A,33,CS - Computer Science,ds,F2015,
4940,4000-4999,A,26,CS - Computer Science,ds,F2015,
4940,4000-4999,A,24,CS - Computer Science,ds,F2015,
4940,4000-4999,A,14,CS - Computer Science,ds,F2015,
4940,4000-4999,A,9,CS - Computer Science,ds,F2015,
4950,4000-4999,A,33,CS - Computer Science,ds,F2015,
4950,4000-4999,A,31,CS - Computer Science,ds,F2015,
4950,4000-4999,A,10,CS - Computer Science,ds,F2015,
4950,4000-4999,A,4,CS - Computer Science,ds,F2015,
4962,4000-4999,Other,1,CS - Computer Science,2,F2015,"STOKER, M. L."
4962,4000-4999,W,2,CS - Computer Science,1,F2015,"STOKER, M. L."
4962,4000-4999,W,1,CS - Computer Science,3,F2015,"STOKER, M. L."
4962,4000-4999,E,2,CS - Computer Science,3,F2015,"STOKER, M. L."
4962,4000-4999,E,1,CS - Computer Science,2,F2015,"STOKER, M. L."
4962,4000-4999,D,1,CS - Computer Science,2,F2015,"STOKER, M. L."
4962,4000-4999,C,2,CS - Computer Science,2,F2015,"STOKER, M. L."
4962,4000-4999,C,1,CS - Computer Science,4,F2015,"STOKER, M. L."
4962,4000-4999,B,2,CS - Computer Science,7,F2015,"STOKER, M. L."
4962,4000-4999,B,1,CS - Computer Science,7,F2015,"STOKER, M. L."
4962,4000-4999,A,2,CS - Computer Science,9,F2015,"STOKER, M. L."
4962,4000-4999,A,1,CS - Computer Science,17,F2015,"STOKER, M. L."
4970,4000-4999,A,8,CS - Computer Science,ds,F2015,
4970,4000-4999,A,7,CS - Computer Science,ds,F2015,
5020,5000-5999,B,1,CS - Computer Science,ds,F2015,
5020,5000-5999,A,1,CS - Computer Science,ds,F2015,
5040,5000-5999,A,1,CS - Computer Science,12,F2015,
5310,5000-5999,E,1,CS - Computer Science,1,F2015,"HOLLERBACH, J. M."
5310,5000-5999,B,1,CS - Computer Science,4,F2015,"HOLLERBACH, J. M."
5310,5000-5999,A,1,CS - Computer Science,5,F2015,"HOLLERBACH, J. M."
5340,5000-5999,W,1,CS - Computer Science,1,F2015,"RILOFF, E. M."
5340,5000-5999,C,1,CS - Computer Science,3,F2015,"RILOFF, E. M."
5340,5000-5999,B,1,CS - Computer Science,5,F2015,"RILOFF, E. M."
5340,5000-5999,A,1,CS - Computer Science,9,F2015,"RILOFF, E. M."
5350,5000-5999,W,1,CS - Computer Science,1,F2015,"SRIKUMAR, V."
5350,5000-5999,C,1,CS - Computer Science,2,F2015,"SRIKUMAR, V."
5350,5000-5999,B,1,CS - Computer Science,2,F2015,"SRIKUMAR, V."
5350,5000-5999,A,1,CS - Computer Science,7,F2015,"SRIKUMAR, V."
5490,5000-5999,W,1,CS - Computer Science,1,F2015,"KASERA, S. K."
5490,5000-5999,B,1,CS - Computer Science,9,F2015,"KASERA, S. K."
5490,5000-5999,A,1,CS - Computer Science,8,F2015,"KASERA, S. K."
5510,5000-5999,W,1,CS - Computer Science,5,F2015,"FLATT, M."
5510,5000-5999,E,1,CS - Computer Science,2,F2015,"FLATT, M."
5510,5000-5999,C,1,CS - Computer Science,2,F2015,"FLATT, M."
5510,5000-5999,B,1,CS - Computer Science,3,F2015,"FLATT, M."
5510,5000-5999,A,1,CS - Computer Science,37,F2015,"FLATT, M."
5630,5000-5999,C,1,CS - Computer Science,2,F2015,"LEX, A."
5630,5000-5999,B,1,CS - Computer Science,3,F2015,"LEX, A."
5630,5000-5999,A,1,CS - Computer Science,7,F2015,"LEX, A."
5750,5000-5999,A,1,CS - Computer Science,ds,F2015,
5959,5000-5999,C,1,CS - Computer Science,1,F2015,"RAKAMARIC, Z."
5959,5000-5999,B,1,CS - Computer Science,4,F2015,"RAKAMARIC, Z."
5959,5000-5999,A,1,CS - Computer Science,15,F2015,"RAKAMARIC, Z."
5962,5000-5999,W,1,CS - Computer Science,ds,F2015,
5962,5000-5999,A,1,CS - Computer Science,ds,F2015,
5965,5000-5999,W,1,CS - Computer Science,1,F2015,"SUNDAR, H."
5965,5000-5999,B,1,CS - Computer Science,2,F2015,"SUNDAR, H."
5965,5000-5999,A,1,CS - Computer Science,5,F2015,"SUNDAR, H."
